id_cliente,nombre_cliente,ingresos_ano_anterior,egresos_ano_anterior,valor_credito_mora,numero_cuotas_mora,edad
102657,Ana Paula Martínez García,5000000,4435773 COP,0.00,0 cuotas,70
102107,Jamileh Abdullah Al-Shanti,$18000000,"$ 13,822,041",0 COP,0,40
102799,Fernando Gutiérrez Ramírez,18000000 COP,15126507.00,0,0,43
103527,,9500000,8287648,0 COP,0,50
101773,Ana Ricardo Chávez Valencia,$12000000,6717856,0 COP,,53
100929,Javier Felipe Navarro Ortiz,7200000,6401144,1200000,6,14.5
103008,,,"$ 1,647,608",0,0,55.5
101426,Bashar Al Assad,18000000,"$ 10,576,550",0 COP,0,54
101928,Diana Gabriel Ospina Restrepo,5000000.00,2188897,0 COP,0,26.5
101739,Mariana Ortiz Vargas,9500000,$6008447,"$ 6,400,000",11.0,72.5
100894,Valentina Patricia Rojas Rojas,2500000 COP,1951315.00,0,0,23
102338,José Lucía Sánchez Castro,18000000 COP,11405992,$ 0,0,34
101262,Diana Jiménez Rodríguez,50000000,"$ 32,209,623",$ 0,0,53.5
103320,Mohammed Abu Teir,"$ 3,500,000",3067663.00,$12000000,8,40.5
103319,Laura Camilo Rodríguez Mendoza,2500000 COP,1017050.00,"$ 1,200,000",5.0,
100762,Javier Andrés Restrepo Jiménez,"$ 18,000,000","$ 15,633,532",0 COP,0 cuotas,17
100892,,9500000.00,6393096.00,0.00,0,43
102931,Bashar Al Assad,35000000 COP,$23933153,$ 0,0,17
101889,Andrés Ospina Mejía,5000000,2726440.00,0,0.0,14
103378,Jong-Un Kim,9500000,$7281445,,0,41
102096,Valentina González Navarro,9500000,6788590 COP,0.00,0,38
102247,Laura Carlos Mejía García,7200000 COP,4185893,0 COP,,
103645,Laura Lucía Gómez Martínez,3500000,"$ 1,591,407",$ 0,0,35
101152,China Aerospace Science & Tech Corp,5000000,"$ 2,559,770",$6400000,11,60 años
102836,Felipe Suárez López,35000000,16712905,0.00,0,27
103418,"SANCHEZ CEREN, Salvador",9500000,,0 COP,0,39
102130,,$12000000,"$ 5,518,518",0.00,0,53.5
103224,Gonzalo Gabriel Martínez Chávez,18000000.00,13152176,3500000,1,60.5
102297,Diego Santiago Mejía Jaramillo,5000000.00,2814203,0 COP,0,72
102658,Juliana Romero Hernández,35000000,17233412,500000,7,19
101495,Rafael Caro-Quintero,35000000,19419073.00,0 COP,0,54
101993,Mateo Daniela Restrepo Vargas,18000000,13446279,500000,2 cuotas,25.5
100632,Javier Diego Navarro Gómez,2500000,1858936,0,0,46
102846,Natalia Alejandro Ortiz Jiménez,,"$ 19,682,670","$ 3,500,000",3,63
102091,Fernando Luis López González,3500000,,0 COP,0,33
103247,China Aerospace Science & Tech Corp,2500000.00,$2083469,6400000,7,38 años
103389,Sofía Jorge Arias Jiménez,5000000.00,2322964,$ 0,0,
103335,Carlos Ramírez Jiménez,"$ 12,000,000",7795323.00,$3500000,8,
102041,Adriana Diana Moreno Valencia,,3507896.00,$500000,,35
102299,Camilo Rojas Ortiz,7200000,6432413,0 COP,0,14
100524,Mohammed Abu Teir,35000000,"$ 24,585,257",0.00,0 cuotas,18
102230,Juliana Gutiérrez González,3500000,2174588,1200000,3,62
103267,Nicolas Maduro Moros,"$ 18,000,000",11816919.00,0 COP,0.0,
101669,Valentina Alejandro García Gutiérrez,2500000,2182648.00,3500000 COP,5 cuotas,60
102639,Fernando Arias Chávez,7200000,6161105,0 COP,,17
101705,Santiago Natalia Gómez Navarro,3500000,1508371,0 COP,0,66.5
101389,Verónica Mariana Rodríguez López,9500000,7698511.00,,0 cuotas,29
101278,Adriana Valentina Valencia Mendoza,50000000,"$ 20,264,177",0.00,0,48
101093,Daniela Ramírez Rojas,"$ 2,500,000","$ 1,603,978",,3,65
102530,María Pérez Jaramillo,7200000,6259989,$6400000,9.0,27
100853,Ana Ricardo Hernández Rodríguez,,4217700,0.00,0,23
100368,Gabriel Romero González,12000000,"$ 7,660,740",0,0,15
100062,Paula Adriana Sánchez Vargas,"$ 18,000,000","$ 13,672,276",$ 0,0 cuotas,71
102778,"AL-ASSAD, Bashar",5000000 COP,2720931,1200000,8,23
100270,Claudia Jorge Castro Morales,5000000,3795936,$ 0,0,16
100044,Daniela Torres García,9500000,4289145.00,$1200000,7,17
101961,Ana Diana Jaramillo López,9500000.00,"$ 7,743,840",0 COP,0,42 años
101554,Rafael Caro-Quintero,25000000,$18419071,0 COP,0,
100793,,7200000,4089208.00,500000,8,40.5
102841,Adriana Jaramillo Rojas,50000000.00,,0,0.0,33
101344,Fernando Suárez Valencia,25000000.00,,"$ 1,200,000",10,34
100087,Luis Gabriel Gómez Ospina,25000000,11275295 COP,$ 0,0,75
102973,Esteban Valencia Ramírez,"$ 9,500,000",$7756416,$ 0,0,30
100442,Diana Gonzalo López Mendoza,"$ 2,500,000","$ 2,206,570",0.00,0,68
103284,Paula Lucía González Sánchez,12000000,9904990.00,$ 0,0,32.5
102460,Ana Santiago Morales Rodríguez,50000000,,$ 0,0,60.5
103405,Camila Andrés Restrepo Martínez,50000000,38482984,0 COP,0,
100235,Adriana María Ospina Mejía,12000000,$9637621,0.00,0,21.5
103225,Mateo Gabriel Rojas Díaz,35000000 COP,"$ 26,020,000",,2.0,
102947,Mariana Esteban Romero Jaramillo,50000000.00,27058163 COP,500000,1,40
103313,"CABELLO RONDON, Diosdado",50000000,24696200,0 COP,0,70
102293,Santiago Claudia Silva Morales,5000000,3448942,500000 COP,6,17.5
101994,Claudia Gabriel Suárez Suárez,5000000,3952397,0.00,0,75
100950,Mariana Juliana Martínez Torres,50000000,30420806.00,0 COP,0,30
103235,Ana Gonzalo Valencia Rodríguez,3500000,2377102,0,0,
101967,Natalia Jiménez Torres,2500000.00,1688003,$500000,3.0,65.5
101300,Mariana Alejandro Ramírez Rojas,9500000,8201378,1200000,6,52
100935,Alex Nain Saab Moran,$3500000,1989414,0,0.0,33
102293,Santiago Claudia Silva Morales,5000000,3448942,500000 COP,6,17.5
101467,Mariana María Sánchez Chávez,"$ 2,500,000",$1237346,$ 0,0,30
101320,Juliana Diego Restrepo Rojas,35000000 COP,19112391.00,0,0 cuotas,20.5
103125,Juan González Gutiérrez,7200000,5876024,0,0 cuotas,52
101653,Mariana Camilo Arias García,35000000.00,18038832,0,0,67.5
103048,Gabriel Castro Torres,12000000,9907698,"$ 12,000,000",4,33 años
103314,Sofía Martínez Vargas,"$ 25,000,000","$ 14,808,312",$500000,4,57
101101,Ismael Zambada Garcia,3500000 COP,"$ 1,932,451",12000000,4,74
102673,CHINA AEROSPACE SCIENCE AND TECHNOLOGY CORPORATION,25000000,17078267,0 COP,0,58
102869,"AL-SHANTI, Jamileh Abdullah",2500000,,$ 0,0,23 años
103370,,5000000,2279482 COP,0.00,,31
102452,Claudia Sofía Navarro Arias,50000000,"$ 27,691,258",0,0,41
103217,Miguel A. Treviño Morales,12000000,,12000000,2.0,32
102847,María Navarro Mendoza,$18000000,14332754.00,0.00,0,26.5
101967,Natalia Jiménez Torres,2500000.00,1688003,$500000,3.0,65.5
101785,Alejandro Silva Romero,12000000,7066425.00,0,0,55
103558,China Aerospace Science & Tech Corp,12000000,5062547,$ 0,0.0,30
100267,Andrés Silva Díaz,"$ 5,000,000",3528307.00,0.00,0,54
103384,Verónica Camila Arias Romero,12000000,5359336.00,12000000,10,62
103351,Natalia García Ramírez,$35000000,21937046,0 COP,,34
101239,María Navarro Mejía,,3068907 COP,0.00,0,22 años
102783,Luis Claudia Moreno Navarro,5000000,3538787.00,3500000,,42
103397,Patricia Ana Pérez Restrepo,5000000,$3968436,0.00,0,69
100346,Santiago Chávez López,25000000 COP,12446446,$ 0,0,22
101897,Luis Chávez López,"$ 12,000,000","$ 10,450,453",0 COP,0,16
100212,Natalia Romero Díaz,18000000,9220637 COP,0,0,72
102711,Luis Navarro Rodríguez,25000000,19503803,$6400000,12,
100637,Camilo Santiago López Suárez,25000000,15343896,12000000,5,26 años
103653,Verónica Juliana Castro Mendoza,$50000000,$28196708,12000000,9 cuotas,25
100675,,3500000,3065213,$1200000,3,
102294,Gonzalo Sánchez Gutiérrez,"$ 7,200,000",3494791.00,$ 0,0,29
103478,Mohammed Abu Teir,9500000,"$ 8,524,088",$ 0,0 cuotas,66.5
100102,Andrés Hernández Valencia,9500000,3857986,0 COP,0,30
101521,Juliana Mejía Hernández,50000000,21474862 COP,0 COP,0,17
102434,Alex Nain Saab Moran,25000000,19067022,3500000,7,
100325,Jorge Jorge Rodríguez Moreno,35000000,29814323.00,12000000,2,57.5
101975,Mahmoud Khaled Zahhar,5000000 COP,$2741327,"$ 500,000",3,16
102297,Diego Santiago Mejía Jaramillo,5000000.00,,0 COP,0,72
103087,Miguel A. Treviño Morales,35000000.00,26891517,"$ 3,500,000",10,
101832,"LUKASHENKO, Aleksandr",2500000,1372721,6400000,2,62 años
100141,,7200000 COP,"$ 3,889,310",0,0,18
103248,Fernando Alejandro Moreno Díaz,25000000,"$ 22,369,681",0.00,0,23
103382,Carlos Santiago Mendoza García,12000000,7751979,6400000.00,8 cuotas,50
101220,Nicolas Maduro Moros,50000000.00,39486262 COP,$ 0,0 cuotas,48
100494,"AL-ASSAD, Bashar",50000000,"$ 25,405,795",12000000,2,17
100513,Camila Luis Navarro Chávez,2500000 COP,1605146,0 COP,0,25
102001,"TREVIÑO MORALES, Miguel Angel",9500000,,6400000 COP,2,25.5
102804,Gabriel Restrepo Hernández,12000000,$9985693,0.00,0.0,60 años
100906,"LUKASHENKO, Aleksandr",25000000.00,,12000000,4,40
101209,"KIM, Jong Un",7200000.00,4967892,$ 0,0,
102252,Alex Nain Saab Moran,"$ 2,500,000",2063590 COP,0.00,0,28
100535,Gabriel Camila Jiménez Gutiérrez,2500000,1385720 COP,0.00,0,53
101761,Mariana Diego González Valencia,9500000,5315854 COP,1200000,9,14
100161,Andrés Jorge Díaz Sánchez,5000000.00,3669449 COP,"$ 500,000",3 cuotas,35
102684,Gabriel Sánchez Suárez,5000000,3165793 COP,0.00,0,83.5
103097,"PURI, Genaro",12000000 COP,"$ 5,196,694",6400000 COP,11,73
102470,Alejandro Andrés Silva Hernández,7200000,3931523.00,"$ 6,400,000",10,14
101288,Esteban María Ospina Pérez,25000000 COP,11246396,1200000,2.0,16 años
101080,Sofía Morales Rodríguez,50000000,$38222846,0 COP,0,17
100630,Camilo Camila Jiménez Silva,,14689124 COP,$ 0,0,58
103297,China Aerospace Science & Tech Corp,"$ 9,500,000",5595360,$ 0,0,34.5
100788,Ricardo Sofía Hernández Castro,"$ 9,500,000",3906781.00,1200000,4,24
100922,Claudia Gómez Rodríguez,18000000,7533716,0,0,36
102266,,35000000,"$ 29,063,644",$ 0,0,47
101239,María Navarro Mejía,3500000,3068907 COP,0.00,0,22 años
101823,Adriana Torres Gómez,5000000,2167713,0 COP,0,52
100527,Diego Lucía Ortiz Romero,"$ 25,000,000",10422125,0 COP,0,44
103132,Ricardo Jiménez Hernández,7200000,2890763,0.00,0,53
101433,Rafael Caro-Quintero,2500000,1051293,0.00,0,41
101881,Natalia Daniela Rojas Díaz,"$ 2,500,000",2123138.00,0,0,16
101589,Luis Jorge Chávez Arias,2500000,1273523,0,0,48.5
102770,,$25000000,17896698,0 COP,,47.5
102543,Andrés Gómez Jiménez,3500000.00,,$ 0,0,17
102664,Camila Sánchez González,50000000,33605446 COP,0 COP,0,32
100942,Luis Natalia Moreno Ortiz,$7200000,4930211,0 COP,0,20
102947,Mariana Esteban Romero Jaramillo,50000000.00,,500000,1,40
100343,,5000000,3240508 COP,0,0,42
102836,Felipe Suárez López,35000000,16712905,0.00,0,27
103695,Patricia Camilo Mejía Vargas,"$ 7,200,000",4983755.00,0.00,0,45
103052,Valentina Paula Mendoza Ospina,"$ 50,000,000",22661068,0.00,0 cuotas,
102140,Valentina Gutiérrez Silva,"$ 25,000,000",10871988,0.00,0.0,65 años
102279,,"$ 25,000,000",18150428,0 COP,0,67
103710,Andrés Javier Valencia Gómez,5000000,4381973.00,0,0,41
100913,Alejandro Morales González,25000000,$12923306,0.00,0 cuotas,64
101397,Patricia Ospina Restrepo,"$ 5,000,000",2468578,,0,53
102427,"CABELLO RONDON, Diosdado",,24272563,$ 0,0,31
102576,Camilo Valentina Pérez Rodríguez,2500000 COP,,0,0,82
103299,Felipe Silva Gómez,25000000,18364382,0 COP,,32
101718,,50000000,31091329,0,0 cuotas,17
100190,Lucía Sofía Arias Mejía,25000000,15265630,0.00,0,27
100519,Ismael Zambada Garcia,35000000 COP,,,9,62
101736,Ana Daniela Mendoza Ospina,5000000 COP,"$ 2,746,887",0,0,46 años
102686,"CABELLO RONDON, Diosdado","$ 25,000,000","$ 14,061,443",0.00,0,14
103297,China Aerospace Science & Tech Corp,"$ 9,500,000",5595360,$ 0,0,34.5
100554,Mohammed Abu Teir,"$ 2,500,000",1413887.00,0 COP,0,46
102789,Juan Felipe Chávez Ospina,50000000.00,43478856.00,$ 0,0,48
103249,,,3066788.00,$ 0,0,30
101070,"AL-ZAZA, Ziad",2500000 COP,2043148,$ 0,0,17 años
101723,Patricia Gabriel Jiménez Torres,35000000.00,19201112,0,0,54 años
101311,,50000000,31280807 COP,$ 0,,45
100028,Natalia Juan Sánchez Gómez,12000000,8726194,$ 0,,18
103219,Ziad Al Zaza,"$ 25,000,000",12285898.00,0.00,,85 años
103517,,9500000,8299455.00,0 COP,0,19 años
100839,Verónica Torres Ramírez,9500000,5994232,0,0.0,51
101102,Camilo Javier Valencia Hernández,12000000,7762911,0 COP,0 cuotas,23
102538,"ZAMBADA GARCIA, Ismael",5000000 COP,2064113 COP,$ 0,0,22 años
102203,Felipe Mateo Morales Jiménez,"$ 12,000,000",6254640,$ 0,0,23
102641,Bashar Al Assad,35000000 COP,22380338,"$ 12,000,000",11,53
103159,Diego Navarro Restrepo,9500000.00,5314580,0 COP,0,59
101638,Mateo Pérez Gutiérrez,12000000 COP,$5714034,0 COP,0,19
103728,Jorge Luis Jiménez Suárez,"$ 2,500,000",1965512 COP,,0,21
100353,Felipe Navarro Martínez,25000000,13986334 COP,0,0,46.5
102569,,$5000000,"$ 3,487,979",$ 0,0,54
103484,Santiago Verónica Valencia Suárez,50000000,44682478,$ 0,0,78
103207,Alex Nain Saab Moran,35000000,27212111,500000,10,35
102263,María Suárez Suárez,50000000 COP,,$ 0,0.0,60
101456,CHINA AEROSPACE SCIENCE AND TECHNOLOGY CORPORATION,25000000.00,"$ 21,532,799",0,0,63
101408,Felipe Gómez Ramírez,9500000,6577310,0 COP,0,38
101390,Claudia Carlos Gómez González,12000000 COP,10578513.00,,8.0,34
102542,Felipe Vargas Mendoza,$2500000,1599589 COP,0 COP,0,81
100475,Javier Arias Pérez,9500000,$7918476,,4,44.5
103199,Joaquin Guzman Loera 'El Chapo',50000000,43773884,6400000 COP,1,15
101183,Alejandro Sofía Ortiz Hernández,7200000,5544136.00,3500000,,72.5
102741,Santiago Verónica Sánchez Pérez,"$ 35,000,000","$ 25,345,020",0.00,0 cuotas,53
101093,Daniela Ramírez Rojas,"$ 2,500,000","$ 1,603,978",6400000 COP,3,
100642,Adriana Ortiz Restrepo,18000000,16015366 COP,0,,35
102053,Bashar Al Assad,35000000,16578601 COP,6400000 COP,6,35
101573,,2500000,1460815,0 COP,0,51
103583,Adriana Santiago Navarro Silva,18000000 COP,"$ 15,502,532",0 COP,0,
101069,Rafael Caro-Quintero,$35000000,"$ 22,698,602",1200000.00,5,28.5
101178,Verónica Moreno Rojas,,20108651.00,0,0,23 años
103134,María Suárez Morales,50000000,29807545,1200000.00,9,70
102190,Luis Esteban Sánchez Castro,2500000,1223496,"$ 500,000",3,16
101008,Paula Restrepo Vargas,50000000,41239738,0 COP,0,37
102923,Diosdado Cabello Rondon,,11042327.00,6400000.00,5,
103547,Valentina Chávez Gómez,25000000,14510653,0 COP,0,18
102475,Rafael Caro-Quintero,18000000,12514823,6400000,,16
101601,Jong-Un Kim,7200000,6135731.00,0 COP,0,14
102210,"PURI, Genaro",12000000,6106769.00,0.00,0,15
103520,Gabriel Fernando Gutiérrez Arias,$12000000,5686841 COP,0.00,0 cuotas,54
102854,,,7515698 COP,6400000,5,
102347,Ricardo Natalia Valencia Restrepo,9500000,5727506,0,0,62
100930,Jamileh Abdullah Al-Shanti,50000000,$31182912,6400000,1.0,43
102846,Natalia Alejandro Ortiz Jiménez,35000000,"$ 19,682,670","$ 3,500,000",3,63
103133,Alex Nain Saab Moran,7200000.00,3605987,,0.0,65
102838,Natalia Hernández Sánchez,50000000,$22568590,,12,77 años
100733,Santiago Andrés Valencia Díaz,18000000,,6400000,7 cuotas,59
100548,Juan Gonzalo Gutiérrez Suárez,"$ 3,500,000",2016486,$ 0,0,50
101557,,3500000,2376435,0.00,0,39
100743,Sofía Arias Gómez,"$ 2,500,000",,0.00,0,31
102426,José Castro Valencia,18000000,,1200000.00,10,20
102777,Aleksandr Lukashenko,,25514313,0 COP,0,17
101078,Javier Santiago Martínez Navarro,12000000,9917245,3500000,12,25
103366,Jong-Un Kim,25000000,10607617.00,500000.00,12,47
103288,Javier Romero Silva,,1663927.00,$ 0,0,53
102510,"SAAB MORAN, Alex Nain","$ 35,000,000",19989212.00,0,0,
101097,Ana Lucía Hernández García,,7797305,500000.00,1,26
101645,Natalia Gabriel Restrepo Valencia,"$ 2,500,000",,12000000 COP,3,35 años
102375,Aleksandr Lukashenko,$18000000,9841261.00,$ 0,0,50
102554,Ismael Zambada Garcia,7200000,6438067,0.00,0,64
100107,Juan Gómez Torres,7200000,3545378,0,0 cuotas,69
102644,Valentina Diana Rojas Martínez,2500000,1508414.00,0 COP,,14
100744,Daniela Mejía Hernández,12000000,5906182 COP,0,0,48
103026,Gonzalo Alejandro Ortiz Valencia,5000000,2538688,6400000,8.0,48
102242,Mariana Patricia Jaramillo Mejía,"$ 9,500,000",4913665.00,0,0,29
101351,Carlos Juliana Castro López,,9134525,0 COP,0,29
100091,Mariana Diana Pérez Valencia,18000000,8423138.00,0 COP,0,66
100781,Felipe Gabriel López Sánchez,3500000,"$ 2,214,441",$ 0,0,33
100251,Santiago Gutiérrez Jiménez,50000000 COP,"$ 44,530,414",,6,54
101559,Alejandro Díaz Hernández,12000000,5557967,0,0 cuotas,15
101170,Ana Ana Morales López,"$ 2,500,000",1270981 COP,1200000,9,49
100283,"AL-ASSAD, Bashar",18000000,12012822,,8,44
101606,"ZAHHAR, Mahmoud Khaled",25000000.00,17318632.00,12000000 COP,11.0,72
102954,China Aerospace Science & Tech Corp,7200000.00,5767460,0,0.0,22
101758,Lucía Camila Chávez Restrepo,"$ 35,000,000",28107152,500000,4,31
102831,Javier Diego Castro Vargas,9500000,"$ 7,105,957",0.00,0,71.5
100806,Jorge Lucía García Gutiérrez,50000000,30240708,0 COP,0,23
100890,Fernando María Díaz Ramírez,5000000 COP,2292072.00,0 COP,0,42
101225,Ana Camila Mejía Navarro,25000000,10843918 COP,,0,74
101813,"TREVIÑO MORALES, Miguel Angel",,1642140,0.00,0,40
103707,Paula Javier López Díaz,$7200000,3181810,0.00,0.0,
100805,Santiago Ana Gómez Moreno,2500000.00,"$ 1,696,908",12000000.00,,47
103226,Diego Ortiz Chávez,25000000 COP,11517826.00,1200000.00,5,36
103122,Diana Camilo Ramírez Mejía,12000000,5541692,$ 0,0,
103312,Mariana Gutiérrez Silva,2500000,1394494,0 COP,0,68
101974,,,8626061.00,0.00,0,70
101167,Andrés Luis Gutiérrez Romero,2500000.00,2043243,,6,75
101022,"AL-ASSAD, Bashar",25000000,19095215 COP,0 COP,0,59
102340,,35000000.00,27131215.00,0,0,31
103288,Javier Romero Silva,,1663927.00,$ 0,0,53
100728,Natalia Jiménez Jiménez,50000000,28918414,$ 0,0,40
100202,Mateo Adriana Rodríguez Chávez,$9500000,$4738376,0 COP,0,34
103364,"ABU TEIR, Mohammed",5000000.00,4119761.00,0 COP,,54
103483,Alejandro Díaz Restrepo,12000000 COP,6291317.00,12000000,5,17
101959,HAMAS,5000000,3316855,$ 0,0 cuotas,46
100176,China Aerospace Science & Tech Corp,25000000 COP,"$ 11,378,970",0.00,0 cuotas,73
103061,Bashar Al Assad,25000000,22156489 COP,0,0 cuotas,32
100252,,18000000,12084751,$ 0,0.0,49
102699,Carlos López Mendoza,12000000,,500000,2,43.5
102145,Claudia Martínez Suárez,3500000.00,2752404,0,0,54
103026,Gonzalo Alejandro Ortiz Valencia,5000000,2538688,6400000,8.0,48
102392,,,,0,0,40 años
101160,Valentina Fernando Vargas Rodríguez,5000000.00,"$ 3,533,458",12000000,,59
101877,,9500000,"$ 4,567,514",0,0,26
101517,Mateo Juan Díaz Hernández,50000000.00,26445913.00,0 COP,0,14
103157,Carlos Javier Torres Romero,9500000,4170193.00,1200000,9,20
101651,Claudia Ortiz Suárez,"$ 50,000,000","$ 43,566,841",$ 0,0 cuotas,53
101403,CHINA AEROSPACE SCIENCE AND TECHNOLOGY CORPORATION,$3500000,2191430,0 COP,0,54
103715,Fernando Jorge Hernández Hernández,25000000 COP,15868587,$ 0,0.0,58
103077,Camila Esteban Arias Moreno,2500000,1691759 COP,$ 0,0,17
101333,HAMAS,"$ 2,500,000",1783105.00,"$ 500,000",7,55 años
101424,Paula García López,7200000,5782404 COP,0,0 cuotas,74
100594,Luis Gómez Valencia,"$ 5,000,000",3013793 COP,0.00,0,26
102945,Camila Rodríguez Restrepo,50000000.00,25773222,0,0.0,20
102753,Ricardo Santiago Jiménez Morales,5000000,4165549,0.00,0,49
103323,Mahmoud Khaled Zahhar,9500000,6928772,"$ 500,000",8,53.5
102114,Ana Martínez Morales,2500000,$1926303,500000,,76
101220,Nicolas Maduro Moros,50000000.00,39486262 COP,$ 0,0 cuotas,48
103440,Javier Suárez Romero,$18000000,"$ 14,941,374",0.00,0,78
103355,Laura Romero Jiménez,25000000,$22048335,0.00,0,
101879,"GUZMAN LOERA, Joaquin",9500000.00,7530000 COP,0,0,16
100340,Andrés Restrepo Martínez,,2970310,0,0,29
103241,Juan González Jiménez,12000000,8489108.00,0,0,46
101827,Alejandro Moreno Castro,35000000,26550630,$ 0,0,52
102402,"MADURO MOROS, Nicolas",35000000 COP,26023688.00,3500000,2 cuotas,70
101601,Jong-Un Kim,7200000,6135731.00,0 COP,0,14
101602,Camilo Jorge Valencia Romero,$50000000,26683576 COP,0,0,63
101391,Alejandro Rodríguez López,3500000,3052389,,0,27
101518,"SAAB MORAN, Alex Nain",3500000.00,1969513,0.00,0,15
100269,Juliana Andrés Ortiz Hernández,7200000,"$ 4,997,829",3500000.00,9,65
103039,María José Sánchez Sánchez,12000000 COP,7326625,,9.0,17.5
101812,Andrés Esteban Vargas Pérez,"$ 9,500,000","$ 7,167,924",0,0,36
101783,Diana Daniela Ramírez Navarro,18000000,14673658,0.00,0 cuotas,18 años
102628,Valentina Diego Pérez Morales,50000000.00,"$ 43,915,615",0 COP,0 cuotas,26
103372,"SAAB MORAN, Alex Nain","$ 18,000,000",7846408,0 COP,0,40
102030,,"$ 12,000,000","$ 7,539,711",3500000 COP,6,60
101017,,5000000,2849738.00,0,0,
100232,Diego Torres Silva,50000000,$34585172,0.00,0,47.5
103507,Jorge Claudia Gutiérrez Restrepo,"$ 2,500,000",1654145,"$ 12,000,000",1,27
103713,Valentina Ortiz Jaramillo,2500000,1060293,"$ 3,500,000",8,
103631,Juan Díaz Silva,$50000000,43234089,500000,2,17
100914,Camilo María Navarro Ospina,5000000 COP,3894423,3500000,2,36
101909,Ana Adriana Valencia Sánchez,7200000,$4397730,12000000,9,42
103054,Ricardo Esteban Chávez Gómez,5000000.00,2040549.00,$ 0,0,54 años
102215,María María Sánchez Pérez,"$ 9,500,000",,0,0.0,20
100779,Sofía Mariana Rojas Moreno,"$ 50,000,000",33187204,0.00,0,31.5
100916,Mohammed Abu Teir,"$ 2,500,000",2115007.00,"$ 500,000",11,15
102541,,,8498740 COP,0 COP,0,71
102678,Ricardo Sofía González Morales,50000000,20496977,$ 0,0,16
103469,José Gutiérrez Ramírez,25000000,$15888641,0,0 cuotas,23 años
101651,Claudia Ortiz Suárez,"$ 50,000,000","$ 43,566,841",$ 0,0 cuotas,53
101548,,"$ 50,000,000",24885333,0,0,34
101476,Diego Claudia Jiménez Castro,,5395591,0 COP,0,31
100072,Andrés Jaramillo García,"$ 3,500,000",1977544,0.00,0,
102142,Javier Sofía Torres Rojas,2500000,$1606326,$ 0,,52
