id_cliente,nombre_cliente,producto,cupo_preaprobado,fecha_solicitud
100244,Camila Suárez Moreno,Avena Quaker sin Gluten,10000000,05/05/2024
100592,Camila Ricardo Mejía Ramírez,Donkan,2500000.00,2024/05/18 00:00:00
102626,Jong-Un Kim,Harina P.A.N. Amarilla,4500000,31/05/2024
101184,"LUKASHENKO, Aleksandr",Harina P.A.N. Blanca,2500000,16.05.2024
102904,Verónica Juan Navarro Ramírez,Avena Molida,15000000,2024/05/19 00:00:00
101713,Paula Restrepo Navarro,Donkan,1500000 COP,07/05/2024
102282,,Dogourmet,3000000,02/05/2024
100220,Tareck Zaidan El Aissami,Avena en Hojuelas,35000000 COP,2024/05/03 00:00:00
100107,Juan Gómez Torres,Harina P.A.N. Blanca,$7500000,05-24-2024
101975,Mahmoud Khaled Zahhar,Harina P.A.N. Blanca,35000000,2024/05/21 00:00:00
100946,,Harina Pancho,12500000,2024/05/04 00:00:00
102354,Felipe Sofía Vargas Ramírez,Unikat,"$ 35,000,000",31.05.2024
102004,Diana Gutiérrez Mendoza,Donkan,5000000,03/05/2024
102236,Ricardo Rojas Ospina,Harina P.A.N. Blanca,1500000,21.05.2024
102452,Claudia Sofía Navarro Arias,Avena en Hojuelas,,12/05/2024
102210,Natalia Claudia Jiménez Gutiérrez,Unikat,7500000,28.05.2024
101817,María Ana Castro Sánchez,Harina Pancho,2500000.00,03.05.2024
100968,Adriana Castro Morales,Harina P.A.N. Amarilla,"$ 7,500,000",19/05/2024
100341,"ZAHHAR, Mahmoud Khaled",Avena Quaker sin Gluten,10000000,05-29-2024
101338,Tareck Zaidan El Aissami,Harina Pancho,$1500000,2024-05-14
100223,Ziad Al Zaza,Dogourmet,20000000,13.05.2024
101632,Ziad Al Zaza,Avena Quaker,4500000,
101947,Felipe Gómez García,Harina P.A.N. Amarilla,12500000,05-26-2024
100118,Patricia Sánchez Romero,Avena en Hojuelas,2500000.00,2024-05-23
100644,Alejandro Mariana Ortiz Moreno,Donkat,4500000,2024-05-12
100982,Gabriel Chávez Sánchez,Dogourmet,1500000,06.05.2024
101696,Daniela Laura Martínez Navarro,Donkan,,05-10-2024
100332,Natalia Mariana Valencia Mendoza,,5000000.00,12/05/2024
102843,Valentina Mejía Mejía,Dogourmet,7500000,2024-05-04
103340,Camilo Camilo Sánchez Navarro,Arena Unikat,$15000000,04/05/2024
100383,CHINA AEROSPACE SCIENCE AND TECHNOLOGY CORPORATION,Harina P.A.N. Amarilla,5000000,2024-05-09
101705,Adriana Romero Silva,Unikat,4500000,2024/05/22 00:00:00
102795,Javier Patricia Pérez Gómez,Donkat,10000000.00,
101041,Ana Javier Gómez Castro,Harina P.A.N. Blanca,2500000.00,2024-05-26
102663,José Daniela González Morales,,2500000,05/05/2024
100664,José Camilo Pérez Ospina,Harina P.A.N. Blanca,4500000 COP,05-16-2024
102333,Lucía Rodríguez García,Harina P.A.N. Amarilla,"$ 35,000,000",2024/05/21 00:00:00
102264,Fernando Esteban Martínez Valencia,Harina Pancho,5000000,2024/05/14 00:00:00
101240,Diosdado Cabello Rondon,Dogourmet,$2500000,2024/05/09 00:00:00
103725,Fernando Lucía Torres Rojas,Avena en Hojuelas,3000000,31.05.2024
101731,Fernando García Pérez,Avena en Hojuelas,5000000,08/05/2024
100975,Paula Jiménez Torres,Avena Quaker sin Gluten,10000000,2024-05-05
100403,Fernando Gonzalo Castro Ortiz,,5000000.00,2024-05-11
102644,"TREVIÑO MORALES, Miguel Angel",Avena Quaker sin Gluten,2500000,2024-05-29
102591,Laura Fernando Restrepo Gutiérrez,Harina P.A.N. Amarilla,35000000,16/05/2024
101854,María Juliana Restrepo Hernández,Arena Unikat,10000000,18.05.2024
102616,Carlos Hernández Rojas,,12500000,2024-05-16
101769,Jorge Jaramillo Gutiérrez,Avena Molida,12500000,22/05/2024
102726,Felipe Natalia Gutiérrez García,Arena Unikat,"$ 12,500,000",2024-05-11
102545,Sofía José Sánchez Hernández,Donkat,15000000.00,2024-05-15
101468,"SANCHEZ CEREN, Salvador",Harina Pancho,20000000,24.05.2024
102173,,Avena Quaker sin Gluten,"$ 12,500,000",13/05/2024
103035,"EL AISSAMI MADDAH, Tareck Zaidan",Avena Molida,20000000.00,2024-05-06
100144,Laura Moreno Rojas,Arena Unikat,$35000000,26/05/2024
102057,Adriana Juan Martínez Navarro,Avena Quaker,"$ 2,500,000",2024/05/05 00:00:00
103188,Diego Alejandro Ramírez Torres,Harina Pancho,4500000,
102126,Verónica Gómez Morales,Donkan,10000000,05-06-2024
102034,Patricia Rojas Vargas,Dogourmet,12500000,2024-05-07
102959,Verónica Camila González Silva,Harina Pancho,1500000.00,
100268,Javier Romero Ospina,Avena Molida,20000000,2024-05-11
103563,Alejandro Andrés Jiménez Ortiz,Dogourmet,$1500000,19/05/2024
102750,Verónica Jorge Navarro Mendoza,Harina Pancho,12500000,2024-05-19
101729,China Aerospace Science & Tech Corp,Dogourmet,2500000,2024-05-05
100207,Laura Luis Gutiérrez Morales,Harina P.A.N. Amarilla,1500000,07/05/2024
102362,,Avena Quaker sin Gluten,,2024-05-27
100742,Laura Ramírez Ramírez,Avena Quaker,,
103631,Miguel A. Treviño Morales,Arena Unikat,12500000,25.05.2024
101966,Ricardo González Gutiérrez,Harina P.A.N. Blanca,15000000 COP,2024/05/18 00:00:00
100457,Sofía Santiago Sánchez Ortiz,Donkat,15000000,05-13-2024
100305,Sofía Natalia González Ortiz,,15000000,05-23-2024
102662,Gabriel Valentina Valencia Rojas,Unikat,4500000.00,2024-05-04
102749,,Avena Quaker sin Gluten,20000000,2024-05-06
100063,Ricardo Mejía Gómez,Donkan,4500000 COP,05-11-2024
103191,Andrés Patricia González Sánchez,Avena en Hojuelas,"$ 1,500,000",2024-05-26
102986,Jorge Gonzalo Martínez Ramírez,Avena en Hojuelas,5000000,2024/05/19 00:00:00
100287,Alejandro Paula Ortiz Ospina,Donkan,"$ 10,000,000",2024-05-04
103161,Gabriel López Valencia,Harina P.A.N. Blanca,10000000,2024/05/22 00:00:00
100873,"AL-ZAZA, Ziad",Avena Quaker,2500000,2024/05/26 00:00:00
100104,José Alejandro Jiménez Ortiz,Avena Molida,4500000,2024-05-24
100943,Mahmoud Khaled Zahhar,Unikat,12500000.00,2024-05-15
100399,Verónica Sofía Rodríguez Arias,Avena en Hojuelas,20000000,2024/05/02 00:00:00
103303,Natalia María Jaramillo Torres,Harina P.A.N. Amarilla,10000000,09/05/2024
100998,Andrés Rojas Jaramillo,Harina Pancho,,2024-05-30
101575,Alejandro Juan Jiménez Ortiz,Unikat,,2024-05-05
102247,Santiago María Moreno Jaramillo,Dogourmet,20000000,2024-05-08
102210,Gonzalo González Arias,Arena Unikat,5000000,2024-05-14
100759,Juliana Mariana Chávez Mendoza,Harina P.A.N. Blanca,7500000,2024/05/30 00:00:00
101983,José Natalia Hernández Arias,Avena Quaker sin Gluten,1500000.00,2024-05-06
100293,Verónica Gabriel López Rodríguez,Avena Quaker,$5000000,2024-05-03
100213,,Donkat,35000000,2024-05-19
100022,Claudia Paula Silva Chávez,Harina P.A.N. Blanca,1500000,2024-05-10
102552,,,10000000.00,2024-05-07
100077,Mariana Romero Arias,Avena Quaker sin Gluten,15000000.00,2024/05/05 00:00:00
100340,Andrés Restrepo Martínez,Avena Quaker,15000000,05-16-2024
103246,José Diana Díaz González,Donkat,7500000,22/05/2024
101262,Diana Jiménez Rodríguez,Avena Quaker,2500000,01/05/2024
102800,Luis Patricia García Restrepo,Avena Quaker sin Gluten,12500000 COP,
103182,Daniela Laura López Ortiz,Harina Pancho,4500000,15/05/2024
101258,"CARO QUINTERO, Rafael",Donkat,2500000,2024/05/09 00:00:00
102798,Mateo Vargas Chávez,Avena Quaker sin Gluten,2500000 COP,2024-05-18
101113,Luis Gabriel Valencia Ramírez,Arena Unikat,"$ 35,000,000",25/05/2024
102939,Santiago Diego Hernández Pérez,Avena Quaker sin Gluten,,2024/05/30 00:00:00
103484,Juan Ricardo Suárez Jiménez,Avena en Hojuelas,$5000000,2024/05/08 00:00:00
102637,Felipe Fernando Mejía Rodríguez,Unikat,4500000,05-22-2024
102175,Mateo Javier Morales Valencia,Harina P.A.N. Blanca,7500000,2024-05-28
103502,CHINA AEROSPACE SCIENCE AND TECHNOLOGY CORPORATION,,12500000,05.05.2024
102843,Ricardo Diego Restrepo Restrepo,Donkat,"$ 1,500,000",05-03-2024
101402,Natalia Chávez Ramírez,Avena Molida,35000000.00,2024-05-07
103080,Verónica Carlos Moreno Arias,Unikat,7500000.00,05-01-2024
100190,Lucía Sofía Arias Mejía,Dogourmet,$5000000,26/05/2024
103464,Diana Moreno Valencia,Unikat,1500000,2024/05/12 00:00:00
102530,José Mendoza Chávez,Avena Quaker sin Gluten,1500000.00,05-26-2024
101516,Juliana Hernández Ramírez,Donkat,35000000,
101598,Claudia Jiménez Jaramillo,Dogourmet,10000000,2024-05-27
102315,Camila Jiménez Rodríguez,Donkan,"$ 4,500,000",22/05/2024
101593,Javier Torres Jaramillo,Avena Molida,"$ 7,500,000",05-29-2024
102380,"AL-ASSAD, Bashar",Avena Quaker sin Gluten,"$ 3,000,000",2024/05/21 00:00:00
103227,Juan Restrepo Rodríguez,Dogourmet,"$ 3,000,000",05-14-2024
102834,Juliana Mendoza Castro,Donkan,1500000,05-16-2024
103566,Laura Jorge Jaramillo Mejía,Unikat,35000000.00,2024-05-05
102311,"ZAMBADA GARCIA, Ismael",,20000000,2024/05/07 00:00:00
101405,Alejandro Jaramillo Vargas,Avena Molida,3000000,
102511,HAMAS,Unikat,15000000,20/05/2024
102743,Bashar Al Assad,Harina P.A.N. Blanca,1500000.00,2024-05-07
103157,Ricardo Juan Torres Morales,Unikat,5000000,2024/05/27 00:00:00
102261,Camila Claudia Mendoza González,Harina P.A.N. Blanca,"$ 2,500,000",05-22-2024
101722,Diana Vargas Silva,Avena Quaker sin Gluten,1500000,04/05/2024
100392,Laura Moreno Moreno,Harina P.A.N. Amarilla,35000000,
101505,Mahmoud Khaled Zahhar,Avena Molida,10000000 COP,22/05/2024
102284,Felipe Mendoza Castro,Dogourmet,"$ 4,500,000",2024/05/12 00:00:00
100992,Fernando Camilo Silva Suárez,Unikat,12500000,21/05/2024
101945,Ana Carlos Vargas Valencia,Harina Pancho,"$ 35,000,000",05-15-2024
101443,Esteban López Jiménez,Avena Quaker,3000000,05-20-2024
100588,Ricardo Adriana Gutiérrez Ospina,,"$ 15,000,000",
103282,Gabriel Camilo Rojas Pérez,Harina Pancho,15000000 COP,2024-05-15
100213,Patricia Juliana Suárez Pérez,Avena Quaker sin Gluten,1500000,2024/05/23 00:00:00
103419,Daniela Daniela Hernández Vargas,Arena Unikat,5000000,11/05/2024
100205,"LUKASHENKO, Aleksandr",Harina Pancho,1500000,2024-05-09
101021,,Arena Unikat,4500000,2024-05-30
103278,Camilo Fernando Navarro Ortiz,Donkan,7500000,2024-05-19
102710,Jamileh Abdullah Al-Shanti,Harina P.A.N. Amarilla,$1500000,2024-05-24
101954,Esteban Jorge Pérez Ortiz,Harina P.A.N. Blanca,"$ 1,500,000",2024-05-23
103707,Diego Castro Pérez,Unikat,7500000,01.05.2024
100872,Carlos González Valencia,Unikat,4500000,20/05/2024
102705,María Gómez González,Avena Quaker sin Gluten,20000000,2024-05-06
100000,Santiago Santiago Chávez Gómez,Donkat,2500000,2024-05-13
103502,Lucía Ana Díaz Hernández,Harina P.A.N. Amarilla,,18.05.2024
101240,Javier Rodríguez López,Donkan,1500000,11.05.2024
103401,Diana Gonzalo Arias Martínez,Harina Pancho,12500000,2024-05-25
101708,Claudia Verónica Mejía Restrepo,Harina P.A.N. Blanca,7500000,17.05.2024
103429,Felipe Moreno Gómez,Avena Quaker sin Gluten,3000000,2024/05/13 00:00:00
103196,Daniela Patricia Arias Sánchez,Arena Unikat,12500000,2024/05/09 00:00:00
101229,Santiago Verónica González Sánchez,Avena en Hojuelas,,04/05/2024
103729,Juan Verónica Jiménez Moreno,Unikat,1500000.00,13/05/2024
100374,Gonzalo Patricia Rojas Mendoza,Avena Quaker sin Gluten,"$ 5,000,000",2024/05/20 00:00:00
102867,Felipe Verónica Rodríguez Martínez,Donkan,1500000,2024-05-27
103595,Adriana Camila Arias Chávez,Avena Molida,12500000,2024-05-05
101823,Adriana Torres Gómez,Donkat,35000000.00,05-15-2024
100318,"AL-ASSAD, Bashar",Avena Quaker sin Gluten,4500000,19/05/2024
103019,Jorge Diego Navarro Arias,Harina P.A.N. Amarilla,35000000,2024-05-09
101771,José Rodríguez Mejía,Harina P.A.N. Blanca,"$ 2,500,000",28/05/2024
103682,Diana Juliana Gómez Gómez,Unikat,12500000.00,06/05/2024
101975,Natalia Laura Restrepo Jaramillo,Harina P.A.N. Blanca,10000000,05-05-2024
102401,Santiago Camila Ortiz Silva,Harina P.A.N. Amarilla,5000000,05-31-2024
103052,Diana Valencia Vargas,Donkan,20000000,2024-05-08
100698,Diego Claudia Martínez González,Dogourmet,1500000,19.05.2024
100722,Diego Esteban Rodríguez Pérez,Dogourmet,3000000,13.05.2024
101699,"EL AISSAMI MADDAH, Tareck Zaidan",Harina P.A.N. Amarilla,$1500000,2024-05-18
103011,María Esteban Díaz Martínez,Dogourmet,"$ 10,000,000",2024-05-15
101603,Alejandro Laura Hernández Sánchez,Unikat,"$ 10,000,000",14.05.2024
103587,Ziad Al Zaza,Donkan,$15000000,2024/05/30 00:00:00
100543,Mahmoud Khaled Zahhar,Donkan,4500000 COP,
103315,,Harina P.A.N. Blanca,,2024/05/11 00:00:00
102508,Juan Rojas Rodríguez,Unikat,$15000000,15.05.2024
103653,Verónica Juliana Castro Mendoza,Harina P.A.N. Amarilla,1500000 COP,2024-05-21
103488,Juliana Mendoza Gutiérrez,Arena Unikat,20000000,01.05.2024
100005,Ana Hernández Arias,Arena Unikat,,2024/05/28 00:00:00
101527,María Gutiérrez Jaramillo,Avena Molida,1500000,2024/05/15 00:00:00
101924,Gonzalo Gabriel Martínez Chávez,Harina P.A.N. Blanca,3000000,
101742,Aleksandr Lukashenko,Avena Quaker sin Gluten,7500000,2024-05-07
103666,Ana Martínez Sánchez,Avena Molida,15000000 COP,2024/05/11 00:00:00
100737,,Unikat,5000000,
100752,Carlos Paula Hernández Ortiz,Harina P.A.N. Blanca,"$ 7,500,000",31/05/2024
103679,"CARO QUINTERO, Rafael",Harina P.A.N. Blanca,2500000,2024-05-06
102264,HEZBOLLAH,Avena en Hojuelas,"$ 12,500,000",2024-05-25
100359,Diana Sánchez Rojas,Avena en Hojuelas,1500000,03.05.2024
102921,"ABU TEIR, Mohammed",Harina P.A.N. Blanca,12500000,2024-05-30
100885,Natalia Restrepo Morales,Harina Pancho,12500000,2024-05-20
100172,Patricia Adriana Ospina Castro,Avena Molida,"$ 3,000,000",2024/05/06 00:00:00
101685,Daniela Natalia Arias Castro,Harina P.A.N. Blanca,12500000,10.05.2024
102642,,Donkan,15000000 COP,05-03-2024
100850,Daniela Valentina Restrepo Silva,Donkat,"$ 7,500,000",2024-05-07
102260,Gonzalo Claudia Romero Arias,Harina P.A.N. Amarilla,7500000,05-18-2024
102187,Fernando Ortiz González,Unikat,20000000.00,2024/05/16 00:00:00
100032,Gabriel María Ramírez Castro,Avena Quaker sin Gluten,$3000000,2024-05-07
100424,Alex Nain Saab Moran,Dogourmet,20000000,2024-05-25
102030,,Harina P.A.N. Blanca,5000000,2024-05-25
101914,Juliana Daniela Restrepo Silva,Harina P.A.N. Blanca,"$ 12,500,000",2024-05-13
101952,Miguel A. Treviño Morales,Arena Unikat,15000000.00,31/05/2024
102170,Juan Mejía Castro,,"$ 15,000,000",2024-05-31
102311,Mahmoud Khaled Zahhar,Unikat,,2024/05/26 00:00:00
100406,Fernando Ana Ospina Romero,Avena en Hojuelas,10000000,05-01-2024
102070,Mateo Esteban Ospina Vargas,Dogourmet,35000000,14/05/2024
103584,Carlos Navarro García,Harina Pancho,12500000.00,10.05.2024
102229,Diosdado Cabello Rondon,Dogourmet,5000000,2024/05/17 00:00:00
100413,Luis Andrés Díaz Mendoza,Dogourmet,20000000.00,
101082,Sofía Martínez Morales,Avena en Hojuelas,1500000.00,2024/05/30 00:00:00
103358,Patricia Ospina López,Avena Quaker sin Gluten,15000000,09/05/2024
101584,Juliana Ospina Ramírez,Harina P.A.N. Blanca,3000000,05-03-2024
100229,Juan Lucía Arias Silva,Donkan,35000000.00,19/05/2024
103448,Jorge Camilo Mejía Gómez,Arena Unikat,4500000,2024/05/06 00:00:00
100519,Alejandro Gabriel Valencia González,Donkat,15000000.00,2024-05-01
100962,Alejandro Gonzalo Mejía González,Dogourmet,12500000,2024-05-03
103443,China Aerospace Science & Tech Corp,Unikat,35000000,2024-05-05
103420,Claudia Patricia Gutiérrez Castro,Harina P.A.N. Amarilla,12500000 COP,06/05/2024
101780,,Harina Pancho,1500000.00,
103673,Camilo Navarro Chávez,Harina P.A.N. Blanca,2500000,2024-05-15
103450,Andrés Mejía Hernández,Donkat,7500000.00,2024/05/11 00:00:00
101646,Ricardo Jiménez Restrepo,Unikat,3000000.00,05-19-2024
102522,Santiago Arias Jaramillo,Avena Quaker sin Gluten,1500000,2024-05-01
102937,Patricia Díaz Valencia,Avena Quaker,15000000,18/05/2024
100635,Andrés Juliana Suárez Ramírez,Donkan,$35000000,05-14-2024
100928,Camila Lucía Pérez Martínez,Donkan,10000000,05-09-2024
100822,"ZAMBADA GARCIA, Ismael",Unikat,35000000 COP,2024-05-23
100016,Santiago Javier Ortiz Romero,Dogourmet,10000000,2024-05-24
100309,Mateo Daniela López Restrepo,Avena Quaker sin Gluten,"$ 20,000,000",
102446,"ZAHHAR, Mahmoud Khaled",Harina P.A.N. Amarilla,10000000,05-27-2024
100158,,,2500000,2024/05/17 00:00:00
103294,Andrés Verónica Silva Díaz,Harina P.A.N. Blanca,35000000,27.05.2024
102044,Adriana Diego Castro Martínez,Avena Quaker,3000000,13/05/2024
100242,Esteban Laura López Valencia,Dogourmet,"$ 15,000,000",13.05.2024
103333,CHINA AEROSPACE SCIENCE AND TECHNOLOGY CORPORATION,Unikat,2500000,2024-05-30
101104,Paula Rodríguez Arias,Harina Pancho,3000000 COP,2024/05/14 00:00:00
100574,Ricardo Ricardo Arias Jiménez,Donkat,"$ 35,000,000",2024-05-12
100325,Valentina Mejía Chávez,Harina P.A.N. Amarilla,,17/05/2024
101471,Paula Mejía Jiménez,,35000000 COP,2024/05/16 00:00:00
103611,Camila García Moreno,Donkan,3000000 COP,
103783,Santiago Ana González Navarro,Avena Quaker sin Gluten,4500000,2024-05-22
101207,Andrés Verónica Ospina Rojas,Dogourmet,5000000,25.05.2024
101413,Ismael Zambada Garcia,Dogourmet,12500000.00,2024/05/31 00:00:00
101861,Fernando Ana Mendoza Jaramillo,Harina Pancho,5000000.00,25/05/2024
100420,Javier Morales Mendoza,Avena Molida,1500000,2024/05/21 00:00:00
101194,,Harina Pancho,20000000.00,05-19-2024
100537,"GUZMAN LOERA, Joaquin",Harina P.A.N. Amarilla,3000000.00,14/05/2024
102112,,Avena Molida,2500000,21/05/2024
101083,José Chávez Ortiz,Dogourmet,,2024/05/12 00:00:00
100228,Jorge Chávez Rojas,Arena Unikat,"$ 12,500,000",17.05.2024
102499,Sofía Gutiérrez Jiménez,Dogourmet,5000000,30/05/2024
102830,,Arena Unikat,2500000,2024-05-06
100747,"AL-SHANTI, Jamileh Abdullah",Donkat,5000000.00,2024/05/04 00:00:00
103142,Gonzalo Mejía Morales,,35000000 COP,02/05/2024
100533,Juan Natalia Rodríguez Navarro,,35000000,15/05/2024
100626,Valentina Jiménez Valencia,Harina P.A.N. Blanca,,2024-05-02
102026,Javier Gabriel Valencia Mejía,Dogourmet,7500000,2024-05-21
103320,Lucía Valentina Suárez González,,,2024-05-09
102941,Juliana Adriana Romero Valencia,Avena Molida,,13.05.2024
101293,Juan Moreno González,Avena Molida,20000000,2024/05/16 00:00:00
102632,Juliana Verónica González Romero,Donkan,4500000,2024-05-07
103347,Jorge Morales Silva,Unikat,$7500000,2024-05-29
100583,Laura Daniela Romero Martínez,Harina P.A.N. Amarilla,$1500000,2024-05-26
100231,Lucía Moreno Ospina,Harina P.A.N. Blanca,,2024/05/05 00:00:00
103582,Mahmoud Khaled Zahhar,Dogourmet,,20.05.2024
102990,Sofía Daniela Morales Díaz,Avena en Hojuelas,12500000.00,30.05.2024
101175,Bashar Al Assad,Dogourmet,"$ 10,000,000",06/05/2024
103059,Javier Pérez García,Donkan,"$ 3,000,000",25.05.2024
101827,Andrés Juan Valencia Hernández,Avena Molida,"$ 4,500,000",2024/05/10 00:00:00
101292,,Dogourmet,20000000 COP,
103141,Patricia Claudia Gómez Torres,Unikat,12500000 COP,03.05.2024
102650,Jorge Mateo Jiménez Gómez,Unikat,1500000,2024/05/04 00:00:00
102647,Jamileh Abdullah Al-Shanti,Harina P.A.N. Amarilla,1500000 COP,05-03-2024
101121,Andrés Javier Moreno González,Avena Quaker sin Gluten,7500000,2024/05/31 00:00:00
102948,Esteban Daniela Gómez Pérez,Donkan,"$ 1,500,000",2024-05-08
100004,,Harina Pancho,"$ 10,000,000",11/05/2024
103055,Diego Navarro Romero,Unikat,"$ 4,500,000",05-19-2024
100011,Ricardo Martínez Jiménez,Donkat,15000000,01.05.2024
103650,Felipe Martínez Silva,Donkat,3000000,23/05/2024
103431,HAMAS,Harina P.A.N. Amarilla,10000000 COP,2024-05-11
100834,Diego Gómez Hernández,Avena Quaker sin Gluten,3000000.00,2024/05/01 00:00:00
100255,Luis Mateo Torres Castro,Avena Molida,35000000,2024/05/12 00:00:00
100902,Ana Diana Navarro Martínez,Donkat,12500000,2024-05-19
102690,HEZBOLLAH,Avena Molida,$35000000,16/05/2024
101815,Valentina Mendoza Arias,Harina P.A.N. Blanca,20000000 COP,
102478,Claudia Luis Torres Torres,Avena en Hojuelas,,22.05.2024
103185,Ricardo Mariana Torres Chávez,Avena Quaker,12500000,2024/05/13 00:00:00
103770,Juliana Camila Valencia Chávez,Avena en Hojuelas,3000000 COP,2024-05-08
101054,María Mariana García Hernández,Unikat,7500000.00,2024-05-12
103513,Valentina Sofía Suárez Valencia,Harina Pancho,35000000,2024-05-27
103712,Camilo Claudia Rodríguez Díaz,Avena en Hojuelas,,25.05.2024
103244,Diana Mariana Pérez Arias,Donkan,1500000.00,05-22-2024
101921,Sofía Natalia Arias Gutiérrez,Avena en Hojuelas,"$ 2,500,000",2024/05/04 00:00:00
101561,Luis García Gutiérrez,Avena Molida,1500000,29/05/2024
103005,HAMAS,Avena Quaker sin Gluten,5000000.00,02.05.2024
102524,Juliana González Ortiz,Avena Quaker sin Gluten,3000000,
100086,Luis Santiago Restrepo Martínez,,$15000000,2024/05/14 00:00:00
103386,HAMAS,Avena en Hojuelas,$2500000,2024-05-27
100421,Lucía Lucía Suárez González,Unikat,"$ 12,500,000",05-27-2024
101676,Mohammed Abu Teir,Unikat,1500000.00,2024-05-01
102552,Paula Claudia Gómez Chávez,Dogourmet,12500000,05-22-2024
100944,Javier Gómez López,Harina P.A.N. Blanca,4500000,03.05.2024
100729,Mateo Moreno Restrepo,Harina Pancho,35000000,05-10-2024
103538,Patricia Laura Rojas Moreno,,4500000,2024-05-12
100869,José Navarro Ortiz,Avena Quaker sin Gluten,$20000000,05/05/2024
103482,Javier Hernández Silva,Dogourmet,3000000,2024-05-06
101048,Natalia Patricia Castro Rojas,Avena en Hojuelas,3000000,05-17-2024
102654,"TREVIÑO MORALES, Miguel Angel",Donkan,12500000,09.05.2024
101509,Natalia Laura Morales Romero,Avena Quaker,3000000 COP,07/05/2024
102497,"EL AISSAMI MADDAH, Tareck Zaidan",Unikat,4500000,2024/05/11 00:00:00
100961,Felipe Jorge Torres Rojas,Avena Quaker sin Gluten,3000000,05-07-2024
